Numer pomiaru, q1, q2, q3, x, y, z, u1, u2, u3
1106, 0.000000, 0.590000, 0.430000, 0.004471, 0.000000, 0.391795, -0.000000, -0.024043, 0.012980
1107, 0.000000, 0.590000, 0.510000, -0.007250, -0.000000, 0.398364, 0.000000, -0.025773, 0.011250
1108, 0.000000, 0.590000, 0.590000, -0.019459, -0.000000, 0.403975, -0.000000, -0.027575, 0.009448
1109, 0.000000, 0.590000, 0.670000, -0.032077, -0.000000, 0.408592, 0.000000, -0.029438, 0.007585
1110, 0.000000, 0.590000, 0.750000, -0.045024, -0.000000, 0.412187, -0.000000, -0.031349, 0.005673
1111, 0.000000, 0.590000, 0.830000, -0.058216, -0.000000, 0.414735, -0.000000, -0.033297, 0.003726
1112, 0.000000, 0.590000, 0.910000, -0.071570, -0.000000, 0.416220, -0.000000, -0.035268, 0.001754
1113, 0.000000, 0.590000, 0.990000, -0.085000, -0.000000, 0.416634, -0.000000, -0.037251, -0.000228
1114, 0.000000, 0.590000, 1.070000, -0.098421, -0.000000, 0.415973, 0.000000, -0.039232, -0.002209
1115, 0.000000, 0.590000, 1.150000, -0.111745, -0.000000, 0.414242, 0.000000, -0.041199, -0.004177
1116, 0.000000, 0.590000, 1.230000, -0.124888, -0.000000, 0.411451, 0.000000, -0.043140, -0.006117
1117, 0.000000, 0.590000, 1.310000, -0.137767, -0.000000, 0.407619, 0.000000, -0.045041, -0.008018
1118, 0.000000, 0.590000, 1.390000, -0.150298, -0.000000, 0.402771, 0.000000, -0.046891, -0.009868
1119, 0.000000, 0.590000, 1.470000, -0.162401, -0.000000, 0.396936, -0.000000, -0.048678, -0.011655
1120, 0.000000, 0.590000, 1.550000, -0.174000, -0.000000, 0.390153, 0.000000, -0.050388, -0.013367
1121, 0.000000, 0.670000, -1.570000, 0.011283, 0.000000, 0.109974, 0.000242, 0.000676, 0.014397
1122, 0.000000, 0.670000, -1.490000, 0.021465, 0.000000, 0.118741, 0.000000, -0.027612, 0.016920
1123, 0.000000, 0.670000, -1.410000, 0.030915, 0.000000, 0.128293, 0.000000, -0.026221, 0.018315
1124, 0.000000, 0.670000, -1.330000, 0.039571, 0.000000, 0.138570, -0.000000, -0.024944, 0.019593
1125, 0.000000, 0.670000, -1.250000, 0.047378, 0.000000, 0.149505, -0.000000, -0.023791, 0.020746
1126, 0.000000, 0.670000, -1.170000, 0.054286, 0.000000, 0.161030, 0.000000, -0.022771, 0.021766
1127, 0.000000, 0.670000, -1.090000, 0.060251, 0.000000, 0.173070, 0.000000, -0.021891, 0.022646
1128, 0.000000, 0.670000, -1.010000, 0.065235, 0.000000, 0.185547, -0.000000, -0.021155, 0.023382
1129, 0.000000, 0.670000, -0.930000, 0.069206, 0.000000, 0.198384, -0.000000, -0.020569, 0.023968
1130, 0.000000, 0.670000, -0.850000, 0.072138, 0.000000, 0.211496, -0.000000, -0.020136, 0.024401
1131, 0.000000, 0.670000, -0.770000, 0.074013, 0.000000, 0.224801, 0.000000, -0.019859, 0.024678
1132, 0.000000, 0.670000, -0.690000, 0.074818, 0.000000, 0.238214, -0.000000, -0.019740, 0.024797
1133, 0.000000, 0.670000, -0.610000, 0.074550, 0.000000, 0.251647, 0.000000, -0.019780, 0.024757
1134, 0.000000, 0.670000, -0.530000, 0.073208, 0.000000, 0.265017, 0.000000, -0.019978, 0.024559
1135, 0.000000, 0.670000, -0.450000, 0.070803, 0.000000, 0.278236, 0.000000, -0.020333, 0.024204
1136, 0.000000, 0.670000, -0.370000, 0.067349, 0.000000, 0.291221, -0.000000, -0.020843, 0.023694
1137, 0.000000, 0.670000, -0.290000, 0.062868, 0.000000, 0.303888, -0.000000, -0.021504, 0.023033
1138, 0.000000, 0.670000, -0.210000, 0.057389, 0.000000, 0.316157, -0.000000, -0.022313, 0.022224
1139, 0.000000, 0.670000, -0.130000, 0.050947, 0.000000, 0.327948, 0.000000, -0.023264, 0.021273
1140, 0.000000, 0.670000, -0.050000, 0.043584, 0.000000, 0.339187, 0.000000, -0.024351, 0.020186
1141, 0.000000, 0.670000, 0.030000, 0.035346, 0.000000, 0.349802, -0.000000, -0.025568, 0.018969
1142, 0.000000, 0.670000, 0.110000, 0.026285, 0.000000, 0.359724, 0.000000, -0.026905, 0.017632
1143, 0.000000, 0.670000, 0.190000, 0.016462, 0.000000, 0.368891, -0.000000, -0.028355, 0.016182
1144, 0.000000, 0.670000, 0.270000, 0.005936, 0.000000, 0.377243, -0.000000, -0.029909, 0.014628
1145, 0.000000, 0.670000, 0.350000, -0.005223, -0.000000, 0.384727, -0.000000, -0.031557, 0.012980
1146, 0.000000, 0.670000, 0.430000, -0.016944, -0.000000, 0.391296, -0.000000, -0.033287, 0.011250
1147, 0.000000, 0.670000, 0.510000, -0.029153, -0.000000, 0.396907, 0.000000, -0.035089, 0.009448
1148, 0.000000, 0.670000, 0.590000, -0.041771, -0.000000, 0.401524, 0.000000, -0.036952, 0.007585
1149, 0.000000, 0.670000, 0.670000, -0.054718, -0.000000, 0.405119, -0.000000, -0.038864, 0.005673
1150, 0.000000, 0.670000, 0.750000, -0.067910, -0.000000, 0.407667, 0.000000, -0.040811, 0.003726
1151, 0.000000, 0.670000, 0.830000, -0.081264, -0.000000, 0.409152, -0.000000, -0.042783, 0.001754
1152, 0.000000, 0.670000, 0.910000, -0.094694, -0.000000, 0.409566, 0.000000, -0.044765, -0.000228
1153, 0.000000, 0.670000, 0.990000, -0.108114, -0.000000, 0.408905, -0.000000, -0.046747, -0.002209
1154, 0.000000, 0.670000, 1.070000, -0.121439, -0.000000, 0.407174, 0.000000, -0.048714, -0.004177
1155, 0.000000, 0.670000, 1.150000, -0.134582, -0.000000, 0.404384, -0.000000, -0.050654, -0.006117
1156, 0.000000, 0.670000, 1.230000, -0.147461, -0.000000, 0.400552, 0.000000, -0.052555, -0.008018
1157, 0.000000, 0.670000, 1.310000, -0.159992, -0.000000, 0.395703, 0.000000, -0.054405, -0.009868
1158, 0.000000, 0.670000, 1.390000, -0.172095, -0.000000, 0.389868, -0.000000, -0.056192, -0.011655
1159, 0.000000, 0.670000, 1.470000, -0.183694, -0.000000, 0.383085, 0.000000, -0.057904, -0.013367
1160, 0.000000, 0.670000, 1.550000, -0.194713, -0.000000, 0.375396, -0.000000, -0.059534, -0.014994
1161, 0.000000, 0.750000, -1.570000, 0.012367, 0.000000, 0.110921, -0.000121, -0.050757, 0.017465
1162, 0.000000, 0.750000, -1.490000, 0.021817, 0.000000, 0.120473, -0.000000, -0.033455, 0.018316
1163, 0.000000, 0.750000, -1.410000, 0.030473, 0.000000, 0.130750, -0.000000, -0.032173, 0.019593
1164, 0.000000, 0.750000, -1.330000, 0.038280, 0.000000, 0.141685, 0.000000, -0.031020, 0.020746
1165, 0.000000, 0.750000, -1.250000, 0.045188, 0.000000, 0.153210, -0.000000, -0.030001, 0.021766
1166, 0.000000, 0.750000, -1.170000, 0.051153, 0.000000, 0.165250, -0.000000, -0.029120, 0.022646
1167, 0.000000, 0.750000, -1.090000, 0.056137, 0.000000, 0.177728, -0.000000, -0.028384, 0.023382
1168, 0.000000, 0.750000, -1.010000, 0.060108, 0.000000, 0.190564, -0.000000, -0.027798, 0.023968
1169, 0.000000, 0.750000, -0.930000, 0.063040, 0.000000, 0.203676, -0.000000, -0.027365, 0.024401
1170, 0.000000, 0.750000, -0.850000, 0.064915, 0.000000, 0.216981, 0.000000, -0.027088, 0.024678
1171, 0.000000, 0.750000, -0.770000, 0.065721, 0.000000, 0.230394, -0.000000, -0.026969, 0.024797
1172, 0.000000, 0.750000, -0.690000, 0.065452, 0.000000, 0.243827, -0.000000, -0.027009, 0.024757
1173, 0.000000, 0.750000, -0.610000, 0.064110, 0.000000, 0.257197, -0.000000, -0.027207, 0.024559
1174, 0.000000, 0.750000, -0.530000, 0.061705, 0.000000, 0.270416, 0.000000, -0.027562, 0.024204
1175, 0.000000, 0.750000, -0.450000, 0.058251, 0.000000, 0.283401, -0.000000, -0.028072, 0.023694
1176, 0.000000, 0.750000, -0.370000, 0.053770, 0.000000, 0.296068, 0.000000, -0.028734, 0.023033
1177, 0.000000, 0.750000, -0.290000, 0.048291, 0.000000, 0.308337, 0.000000, -0.029543, 0.022224
1178, 0.000000, 0.750000, -0.210000, 0.041849, 0.000000, 0.320128, 0.000000, -0.030494, 0.021273
1179, 0.000000, 0.750000, -0.130000, 0.034486, 0.000000, 0.331367, -0.000000, -0.031581, 0.020186
1180, 0.000000, 0.750000, -0.050000, 0.026248, 0.000000, 0.341982, 0.000000, -0.032797, 0.018969
1181, 0.000000, 0.750000, 0.030000, 0.017188, 0.000000, 0.351904, 0.000000, -0.034134, 0.017632
1182, 0.000000, 0.750000, 0.110000, 0.007364, 0.000000, 0.361071, 0.000000, -0.035585, 0.016182
1183, 0.000000, 0.750000, 0.190000, -0.003161, -0.000000, 0.369423, -0.000000, -0.037138, 0.014628
1184, 0.000000, 0.750000, 0.270000, -0.014320, -0.000000, 0.376907, 0.000000, -0.038786, 0.012980
1185, 0.000000, 0.750000, 0.350000, -0.026042, -0.000000, 0.383476, -0.000000, -0.040516, 0.011250
1186, 0.000000, 0.750000, 0.430000, -0.038251, -0.000000, 0.389087, 0.000000, -0.042319, 0.009448
1187, 0.000000, 0.750000, 0.510000, -0.050869, -0.000000, 0.393705, -0.000000, -0.044181, 0.007585
1188, 0.000000, 0.750000, 0.590000, -0.063815, -0.000000, 0.397299, 0.000000, -0.046093, 0.005673
1189, 0.000000, 0.750000, 0.670000, -0.077008, -0.000000, 0.399847, 0.000000, -0.048040, 0.003726
1190, 0.000000, 0.750000, 0.750000, -0.090362, -0.000000, 0.401332, -0.000000, -0.050012, 0.001754
1191, 0.000000, 0.750000, 0.830000, -0.103792, -0.000000, 0.401746, -0.000000, -0.051995, -0.000228
1192, 0.000000, 0.750000, 0.910000, -0.117212, -0.000000, 0.401085, 0.000000, -0.053976, -0.002209
1193, 0.000000, 0.750000, 0.990000, -0.130537, -0.000000, 0.399354, 0.000000, -0.055943, -0.004177
1194, 0.000000, 0.750000, 1.070000, -0.143680, -0.000000, 0.396564, 0.000000, -0.057883, -0.006117
1195, 0.000000, 0.750000, 1.150000, -0.156559, -0.000000, 0.392732, -0.000000, -0.059784, -0.008018
1196, 0.000000, 0.750000, 1.230000, -0.169090, -0.000000, 0.387883, -0.000000, -0.061634, -0.009868
1197, 0.000000, 0.750000, 1.310000, -0.181193, -0.000000, 0.382048, -0.000000, -0.063421, -0.011655
1198, 0.000000, 0.750000, 1.390000, -0.192791, -0.000000, 0.375265, -0.000000, -0.065134, -0.013367
1199, 0.000000, 0.750000, 1.470000, -0.203811, -0.000000, 0.367576, -0.000000, -0.066760, -0.014994
1200, 0.000000, 0.750000, 1.550000, -0.214180, -0.000000, 0.359032, -0.000000, -0.068294, -0.016525
1201, 0.000000, 0.830000, -1.570000, 0.013373, 0.000000, 0.111951, 0.000497, 0.030835, 0.015885
1202, 0.000000, 0.830000, -1.490000, 0.022029, 0.000000, 0.122228, -0.000000, -0.039074, 0.019593
1203, 0.000000, 0.830000, -1.410000, 0.029836, 0.000000, 0.133163, -0.000000, -0.037919, 0.020746
1204, 0.000000, 0.830000, -1.330000, 0.036744, 0.000000, 0.144688, -0.000000, -0.036899, 0.021766
1205, 0.000000, 0.830000, -1.250000, 0.042709, 0.000000, 0.156728, -0.000000, -0.036018, 0.022646
1206, 0.000000, 0.830000, -1.170000, 0.047693, 0.000000, 0.169206, -0.000000, -0.035282, 0.023382
1207, 0.000000, 0.830000, -1.090000, 0.051664, 0.000000, 0.182042, -0.000000, -0.034696, 0.023968
1208, 0.000000, 0.830000, -1.010000, 0.054596, 0.000000, 0.195154, 0.000000, -0.034263, 0.024401
1209, 0.000000, 0.830000, -0.930000, 0.056471, 0.000000, 0.208459, -0.000000, -0.033986, 0.024678
1210, 0.000000, 0.830000, -0.850000, 0.057277, 0.000000, 0.221872, -0.000000, -0.033867, 0.024797
1211, 0.000000, 0.830000, -0.770000, 0.057008, 0.000000, 0.235305, 0.000000, -0.033907, 0.024757
1212, 0.000000, 0.830000, -0.690000, 0.055667, 0.000000, 0.248675, -0.000000, -0.034105, 0.024559
1213, 0.000000, 0.830000, -0.610000, 0.053261, 0.000000, 0.261894, 0.000000, -0.034460, 0.024204
1214, 0.000000, 0.830000, -0.530000, 0.049807, 0.000000, 0.274879, -0.000000, -0.034970, 0.023694
1215, 0.000000, 0.830000, -0.450000, 0.045326, 0.000000, 0.287546, -0.000000, -0.035632, 0.023033
1216, 0.000000, 0.830000, -0.370000, 0.039847, 0.000000, 0.299815, -0.000000, -0.036441, 0.022224
1217, 0.000000, 0.830000, -0.290000, 0.033405, 0.000000, 0.311606, 0.000000, -0.037392, 0.021273
1218, 0.000000, 0.830000, -0.210000, 0.026042, 0.000000, 0.322845, -0.000000, -0.038479, 0.020186
1219, 0.000000, 0.830000, -0.130000, 0.017804, 0.000000, 0.333460, 0.000000, -0.039695, 0.018969
1220, 0.000000, 0.830000, -0.050000, 0.008744, 0.000000, 0.343382, -0.000000, -0.041032, 0.017632
1221, 0.000000, 0.830000, 0.030000, -0.001080, -0.000000, 0.352549, 0.000000, -0.042483, 0.016182
1222, 0.000000, 0.830000, 0.110000, -0.011605, -0.000000, 0.360901, -0.000000, -0.044037, 0.014628
1223, 0.000000, 0.830000, 0.190000, -0.022764, -0.000000, 0.368386, 0.000000, -0.045684, 0.012980
1224, 0.000000, 0.830000, 0.270000, -0.034486, -0.000000, 0.374954, 0.000000, -0.047414, 0.011250
1225, 0.000000, 0.830000, 0.350000, -0.046694, -0.000000, 0.380565, -0.000000, -0.049217, 0.009448
1226, 0.000000, 0.830000, 0.430000, -0.059313, -0.000000, 0.385183, 0.000000, -0.051080, 0.007585
1227, 0.000000, 0.830000, 0.510000, -0.072259, -0.000000, 0.388777, -0.000000, -0.052991, 0.005673
1228, 0.000000, 0.830000, 0.590000, -0.085452, -0.000000, 0.391325, -0.000000, -0.054939, 0.003726
1229, 0.000000, 0.830000, 0.670000, -0.098806, -0.000000, 0.392810, 0.000000, -0.056910, 0.001754
1230, 0.000000, 0.830000, 0.750000, -0.112236, -0.000000, 0.393224, -0.000000, -0.058893, -0.000228
1231, 0.000000, 0.830000, 0.830000, -0.125656, -0.000000, 0.392563, -0.000000, -0.060874, -0.002209
1232, 0.000000, 0.830000, 0.910000, -0.138981, -0.000000, 0.390832, 0.000000, -0.062841, -0.004177
1233, 0.000000, 0.830000, 0.990000, -0.152124, -0.000000, 0.388042, 0.000000, -0.064781, -0.006117
1234, 0.000000, 0.830000, 1.070000, -0.165002, -0.000000, 0.384210, 0.000000, -0.066683, -0.008018
1235, 0.000000, 0.830000, 1.150000, -0.177533, -0.000000, 0.379361, 0.000000, -0.068532, -0.009868
1236, 0.000000, 0.830000, 1.230000, -0.189637, -0.000000, 0.373526, 0.000000, -0.070319, -0.011655
1237, 0.000000, 0.830000, 1.310000, -0.201235, -0.000000, 0.366743, 0.000000, -0.072032, -0.013367
1238, 0.000000, 0.830000, 1.390000, -0.212255, -0.000000, 0.359054, 0.000000, -0.073658, -0.014994
1239, 0.000000, 0.830000, 1.470000, -0.222624, -0.000000, 0.350510, 0.000000, -0.075189, -0.016525
1240, 0.000000, 0.830000, 1.550000, -0.232278, -0.000000, 0.341164, 0.000000, -0.076609, -0.017950
1241, 0.000000, 0.910000, -1.570000, 0.014293, 0.000000, 0.113058, -0.000128, -0.065808, 0.020282
1242, 0.000000, 0.910000, -1.490000, 0.022100, 0.000000, 0.123994, 0.000000, -0.044441, 0.020746
1243, 0.000000, 0.910000, -1.410000, 0.029008, 0.000000, 0.135518, -0.000000, -0.043422, 0.021766
1244, 0.000000, 0.910000, -1.330000, 0.034973, 0.000000, 0.147558, 0.000000, -0.042541, 0.022646
1245, 0.000000, 0.910000, -1.250000, 0.039957, 0.000000, 0.160036, -0.000000, -0.041805, 0.023382
1246, 0.000000, 0.910000, -1.170000, 0.043928, 0.000000, 0.172872, -0.000000, -0.041219, 0.023968
1247, 0.000000, 0.910000, -1.090000, 0.046860, 0.000000, 0.185985, -0.000000, -0.040786, 0.024401
1248, 0.000000, 0.910000, -1.010000, 0.048735, 0.000000, 0.199290, 0.000000, -0.040509, 0.024678
1249, 0.000000, 0.910000, -0.930000, 0.049541, 0.000000, 0.212702, -0.000000, -0.040390, 0.024797
1250, 0.000000, 0.910000, -0.850000, 0.049272, 0.000000, 0.226136, 0.000000, -0.040430, 0.024757
1251, 0.000000, 0.910000, -0.770000, 0.047931, 0.000000, 0.239505, 0.000000, -0.040628, 0.024559
1252, 0.000000, 0.910000, -0.690000, 0.045525, 0.000000, 0.252724, -0.000000, -0.040983, 0.024204
1253, 0.000000, 0.910000, -0.610000, 0.042071, 0.000000, 0.265709, -0.000000, -0.041493, 0.023694
1254, 0.000000, 0.910000, -0.530000, 0.037590, 0.000000, 0.278377, -0.000000, -0.042155, 0.023033
1255, 0.000000, 0.910000, -0.450000, 0.032111, 0.000000, 0.290645, -0.000000, -0.042963, 0.022224
1256, 0.000000, 0.910000, -0.370000, 0.025669, 0.000000, 0.302437, 0.000000, -0.043914, 0.021273
1257, 0.000000, 0.910000, -0.290000, 0.018306, 0.000000, 0.313676, -0.000000, -0.045002, 0.020186
1258, 0.000000, 0.910000, -0.210000, 0.010068, 0.000000, 0.324290, 0.000000, -0.046218, 0.018969
1259, 0.000000, 0.910000, -0.130000, 0.001008, 0.000000, 0.334213, 0.000000, -0.047555, 0.017632
1260, 0.000000, 0.910000, -0.050000, -0.008816, -0.000000, 0.343379, -0.000000, -0.049006, 0.016182
1261, 0.000000, 0.910000, 0.030000, -0.019341, -0.000000, 0.351732, -0.000000, -0.050559, 0.014628
1262, 0.000000, 0.910000, 0.110000, -0.030500, -0.000000, 0.359216, -0.000000, -0.052207, 0.012980
1263, 0.000000, 0.910000, 0.190000, -0.042221, -0.000000, 0.365785, -0.000000, -0.053937, 0.011250
1264, 0.000000, 0.910000, 0.270000, -0.054430, -0.000000, 0.371396, -0.000000, -0.055740, 0.009448
1265, 0.000000, 0.910000, 0.350000, -0.067048, -0.000000, 0.376013, -0.000000, -0.057602, 0.007585
1266, 0.000000, 0.910000, 0.430000, -0.079995, -0.000000, 0.379607, -0.000000, -0.059514, 0.005673
1267, 0.000000, 0.910000, 0.510000, -0.093188, -0.000000, 0.382155, -0.000000, -0.061461, 0.003726
1268, 0.000000, 0.910000, 0.590000, -0.106542, -0.000000, 0.383641, 0.000000, -0.063433, 0.001754
1269, 0.000000, 0.910000, 0.670000, -0.119972, -0.000000, 0.384055, -0.000000, -0.065416, -0.000228
1270, 0.000000, 0.910000, 0.750000, -0.133392, -0.000000, 0.383394, -0.000000, -0.067397, -0.002209
1271, 0.000000, 0.910000, 0.830000, -0.146716, -0.000000, 0.381663, 0.000000, -0.069364, -0.004177
1272, 0.000000, 0.910000, 0.910000, -0.159860, -0.000000, 0.378872, 0.000000, -0.071304, -0.006117
1273, 0.000000, 0.910000, 0.990000, -0.172738, -0.000000, 0.375040, -0.000000, -0.073205, -0.008018
1274, 0.000000, 0.910000, 1.070000, -0.185269, -0.000000, 0.370191, -0.000000, -0.075055, -0.009868
1275, 0.000000, 0.910000, 1.150000, -0.197373, -0.000000, 0.364357, -0.000000, -0.076842, -0.011655
1276, 0.000000, 0.910000, 1.230000, -0.208971, -0.000000, 0.357573, 0.000000, -0.078554, -0.013367
1277, 0.000000, 0.910000, 1.310000, -0.219990, -0.000000, 0.349885, 0.000000, -0.080181, -0.014994
1278, 0.000000, 0.910000, 1.390000, -0.230360, -0.000000, 0.341340, -0.000000, -0.081712, -0.016525
1279, 0.000000, 0.910000, 1.470000, -0.240014, -0.000000, 0.331994, -0.000000, -0.083138, -0.017950
1280, 0.000000, 0.910000, 1.550000, -0.248889, -0.000000, 0.321907, -0.000000, -0.084450, -0.019260
1281, 0.000000, 0.990000, -1.570000, 0.015122, 0.000000, 0.114235, -0.000047, -0.058860, 0.021029
1282, 0.000000, 0.990000, -1.490000, 0.022030, 0.000000, 0.125760, -0.000000, -0.049533, 0.021766
1283, 0.000000, 0.990000, -1.410000, 0.027995, 0.000000, 0.137800, -0.000000, -0.048647, 0.022646
1284, 0.000000, 0.990000, -1.330000, 0.032979, 0.000000, 0.150278, 0.000000, -0.047911, 0.023382
1285, 0.000000, 0.990000, -1.250000, 0.036950, 0.000000, 0.163114, -0.000000, -0.047325, 0.023968
1286, 0.000000, 0.990000, -1.170000, 0.039882, 0.000000, 0.176227, 0.000000, -0.046892, 0.024401
1287, 0.000000, 0.990000, -1.090000, 0.041757, 0.000000, 0.189532, -0.000000, -0.046615, 0.024678
1288, 0.000000, 0.990000, -1.010000, 0.042562, 0.000000, 0.202944, -0.000000, -0.046496, 0.024797
1289, 0.000000, 0.990000, -0.930000, 0.042294, 0.000000, 0.216377, 0.000000, -0.046536, 0.024757
1290, 0.000000, 0.990000, -0.850000, 0.040952, 0.000000, 0.229747, 0.000000, -0.046734, 0.024559
1291, 0.000000, 0.990000, -0.770000, 0.038547, 0.000000, 0.242966, -0.000000, -0.047089, 0.024204
1292, 0.000000, 0.990000, -0.690000, 0.035093, 0.000000, 0.255951, 0.000000, -0.047599, 0.023694
1293, 0.000000, 0.990000, -0.610000, 0.030612, 0.000000, 0.268618, -0.000000, -0.048261, 0.023033
1294, 0.000000, 0.990000, -0.530000, 0.025133, 0.000000, 0.280887, -0.000000, -0.049069, 0.022224
1295, 0.000000, 0.990000, -0.450000, 0.018691, 0.000000, 0.292678, -0.000000, -0.050020, 0.021273
1296, 0.000000, 0.990000, -0.370000, 0.011328, 0.000000, 0.303917, 0.000000, -0.051107, 0.020186
1297, 0.000000, 0.990000, -0.290000, 0.003090, 0.000000, 0.314532, -0.000000, -0.052324, 0.018969
1298, 0.000000, 0.990000, -0.210000, -0.005970, -0.000000, 0.324454, -0.000000, -0.053661, 0.017632
1299, 0.000000, 0.990000, -0.130000, -0.015794, -0.000000, 0.333621, 0.000000, -0.055111, 0.016182
1300, 0.000000, 0.990000, -0.050000, -0.026320, -0.000000, 0.341973, -0.000000, -0.056665, 0.014628
1301, 0.000000, 0.990000, 0.030000, -0.037478, -0.000000, 0.349458, -0.000000, -0.058313, 0.012980
1302, 0.000000, 0.990000, 0.110000, -0.049200, -0.000000, 0.356026, -0.000000, -0.060043, 0.011250
1303, 0.000000, 0.990000, 0.190000, -0.061409, -0.000000, 0.361637, -0.000000, -0.061845, 0.009448
1304, 0.000000, 0.990000, 0.270000, -0.074027, -0.000000, 0.366255, 0.000000, -0.063708, 0.007585
1305, 0.000000, 0.990000, 0.350000, -0.086974, -0.000000, 0.369849, -0.000000, -0.065620, 0.005673
1306, 0.000000, 0.990000, 0.430000, -0.100166, -0.000000, 0.372397, 0.000000, -0.067567, 0.003726
1307, 0.000000, 0.990000, 0.510000, -0.113520, -0.000000, 0.373883, -0.000000, -0.069539, 0.001754
1308, 0.000000, 0.990000, 0.590000, -0.126950, -0.000000, 0.374296, -0.000000, -0.071521, -0.000228
1309, 0.000000, 0.990000, 0.670000, -0.140370, -0.000000, 0.373636, -0.000000, -0.073503, -0.002209
1310, 0.000000, 0.990000, 0.750000, -0.153695, -0.000000, 0.371904, 0.000000, -0.075470, -0.004177
1311, 0.000000, 0.990000, 0.830000, -0.166838, -0.000000, 0.369114, 0.000000, -0.077410, -0.006117
1312, 0.000000, 0.990000, 0.910000, -0.179717, -0.000000, 0.365282, 0.000000, -0.079311, -0.008018
1313, 0.000000, 0.990000, 0.990000, -0.192248, -0.000000, 0.360433, -0.000000, -0.081161, -0.009868
1314, 0.000000, 0.990000, 1.070000, -0.204351, -0.000000, 0.354598, -0.000000, -0.082948, -0.011655
1315, 0.000000, 0.990000, 1.150000, -0.215949, -0.000000, 0.347815, -0.000000, -0.084660, -0.013367
1316, 0.000000, 0.990000, 1.230000, -0.226969, -0.000000, 0.340126, 0.000000, -0.086287, -0.014994
1317, 0.000000, 0.990000, 1.310000, -0.237338, -0.000000, 0.331582, -0.000000, -0.087818, -0.016525
1318, 0.000000, 0.990000, 1.390000, -0.246992, -0.000000, 0.322236, 0.000000, -0.089243, -0.017950
1319, 0.000000, 0.990000, 1.470000, -0.255868, -0.000000, 0.312149, 0.000000, -0.090553, -0.019260
1320, 0.000000, 0.990000, 1.550000, -0.263909, -0.000000, 0.301384, 0.000000, -0.091740, -0.020447
1321, 0.000000, 1.070000, -1.570000, 0.015854, 0.000000, 0.115475, -0.000139, -0.083192, 0.022722
1322, 0.000000, 1.070000, -1.490000, 0.021819, 0.000000, 0.127515, -0.000000, -0.054300, 0.022646
1323, 0.000000, 1.070000, -1.410000, 0.026803, 0.000000, 0.139993, -0.000000, -0.053561, 0.023382
1324, 0.000000, 1.070000, -1.330000, 0.030773, 0.000000, 0.152829, 0.000000, -0.052975, 0.023968
1325, 0.000000, 1.070000, -1.250000, 0.033706, 0.000000, 0.165942, -0.000000, -0.052542, 0.024401
1326, 0.000000, 1.070000, -1.170000, 0.035581, 0.000000, 0.179247, -0.000000, -0.052265, 0.024678
1327, 0.000000, 1.070000, -1.090000, 0.036386, 0.000000, 0.192659, -0.000000, -0.052146, 0.024797
1328, 0.000000, 1.070000, -1.010000, 0.036118, 0.000000, 0.206093, 0.000000, -0.052186, 0.024757
1329, 0.000000, 1.070000, -0.930000, 0.034776, 0.000000, 0.219462, 0.000000, -0.052384, 0.024559
1330, 0.000000, 1.070000, -0.850000, 0.032371, 0.000000, 0.232681, 0.000000, -0.052739, 0.024204
1331, 0.000000, 1.070000, -0.770000, 0.028916, 0.000000, 0.245666, -0.000000, -0.053249, 0.023694
1332, 0.000000, 1.070000, -0.690000, 0.024436, 0.000000, 0.258333, -0.000000, -0.053910, 0.023033
1333, 0.000000, 1.070000, -0.610000, 0.018957, 0.000000, 0.270602, 0.000000, -0.054719, 0.022224
1334, 0.000000, 1.070000, -0.530000, 0.012515, 0.000000, 0.282394, 0.000000, -0.055670, 0.021273
1335, 0.000000, 1.070000, -0.450000, 0.005151, 0.000000, 0.293633, -0.000000, -0.056757, 0.020186
1336, 0.000000, 1.070000, -0.370000, -0.003087, -0.000000, 0.304247, -0.000000, -0.057973, 0.018969
1337, 0.000000, 1.070000, -0.290000, -0.012147, -0.000000, 0.314170, -0.000000, -0.059311, 0.017632
1338, 0.000000, 1.070000, -0.210000, -0.021971, -0.000000, 0.323336, 0.000000, -0.060761, 0.016182
1339, 0.000000, 1.070000, -0.130000, -0.032496, -0.000000, 0.331688, -0.000000, -0.062315, 0.014628
1340, 0.000000, 1.070000, -0.050000, -0.043655, -0.000000, 0.339173, 0.000000, -0.063963, 0.012980
1341, 0.000000, 1.070000, 0.030000, -0.055376, -0.000000, 0.345741, 0.000000, -0.065693, 0.011250
1342, 0.000000, 1.070000, 0.110000, -0.067585, -0.000000, 0.351352, 0.000000, -0.067495, 0.009448
1343, 0.000000, 1.070000, 0.190000, -0.080203, -0.000000, 0.355970, -0.000000, -0.069358, 0.007585
1344, 0.000000, 1.070000, 0.270000, -0.093150, -0.000000, 0.359564, -0.000000, -0.071269, 0.005673
1345, 0.000000, 1.070000, 0.350000, -0.106342, -0.000000, 0.362112, -0.000000, -0.073217, 0.003726
1346, 0.000000, 1.070000, 0.430000, -0.119696, -0.000000, 0.363598, 0.000000, -0.075189, 0.001754
1347, 0.000000, 1.070000, 0.510000, -0.133126, -0.000000, 0.364011, -0.000000, -0.077171, -0.000228
1348, 0.000000, 1.070000, 0.590000, -0.146546, -0.000000, 0.363351, -0.000000, -0.079152, -0.002209
1349, 0.000000, 1.070000, 0.670000, -0.159871, -0.000000, 0.361619, 0.000000, -0.081120, -0.004177
1350, 0.000000, 1.070000, 0.750000, -0.173014, -0.000000, 0.358829, -0.000000, -0.083060, -0.006117
